Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,EDMONDSNISSAN,24325 HWY 99,"#1 (SOUTH); free for CampbellNelson customers, $3.00 charge for non-CampbellNelson ",Edmonds,WA,98020,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7781913,-122.3448327,2019-01-30,65551,2019-01-30 10:03:35 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,$5 per session,,,,,,,,,,,,,,,,,,,
ELEC,Wenatchee - Wenatchee Convention Center,200 N Columbia St,,Wenatchee,WA,98801,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,47.42758,-120.31231,2019-01-30,65859,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 North",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,45.77671,-122.669,2019-01-30,65860,2019-01-30 10:35:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,,,,,,,,,,
ELEC,Centralia - Wendy's,817 Harrison Avenue,,Centralia,WA,98531,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,46.725274,-122.974224,2019-01-30,65861,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,Bellingham - Sehome Village,222 36th St,,Bellingham,WA,98325,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.731457,-122.470706,2019-01-30,65862,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,Castle Rock - Cascade Select Market,204 W. Cowlitz Street,,Castle Rock,WA,98611,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,46.276122,-122.910167,2019-01-30,65864,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,Burlington - The Outlet Shoppes,448 Fashion Way,,Burlington,WA,98233,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.457448,-122.335866,2019-01-30,65865,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,Ridgefield - Country Café,6370 N. 1st Circle,,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,45.817526,-122.683594,2019-01-30,65866,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,I-5 Custer SB Rest Area,3063 Creasy Rd,,Custer,WA,98240,,888-833-2148,E,,Public,24 hours daily,,,,,,2,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.927904,-122.648343,2019-01-30,65868,2019-01-30 10:35:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,,,,,,,,,,
ELEC,Skykomish - Sky Deli,148 5th Street N,,Skykomish,WA,98288,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,47.711268,-121.360495,2019-01-30,65869,2019-01-30 10:35:44 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,,,,,,,,,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 South",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,45.77671,-122.669,2019-01-30,65870,2019-01-30 10:35:44 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,,,,,,,,,,
ELEC,525 NORTHGATE,525 NE Northgate Way,"RETAIL #1; SE corner of Total Wine garage
RETAIL #2; SE corner of Total Wine garage",Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.708347,-122.322015,2019-01-30,66221,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1 per hour,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE,550 106th Ave NE,PED MALL #1; -,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6154995,-122.1988507,2019-01-30,66285,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$2 per hour, minimum payment of $2",,,,,,,,,,,,,,,,,,,
ELEC,THE BOEING CO,534-936 1st Ave N,"AUBURN 17-62 #1;  building 17-62 , west of the guard shack",Algona,WA,98001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2781732,-122.2432381,2019-01-30,66326,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1 per hour, minimum payment of $1, maximum payment of $4, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,THE BOEING CO,Perimeter Rd,AUBURN 17-44 #2; West of Building 17-44 - Remove vehicle by 7pm. Parking area is locked down.,Auburn,WA,98001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2811942,-122.2449266,2019-01-30,66330,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1 per hour, minimum payment of $1, maximum payment of $4, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2,,,,,200-9,48.093634,-122.813252,2018-06-05,66418,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,OFCBLD,,,,,,,Free,,,,,,,,,SLR,,,,,,,,,,
ELEC,John L Scott Real Estate,2219 W Sims Way,First space in parking lot against building,Port Townsend,WA,98368,,360-385-4115,E,,Public - Call ahead,24 hours daily,,,,,,1,,,,,200-9,48.102409,-122.80229,2018-06-05,66419,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFCBLD,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Port Townsend Laundromat & Car Wash,2115 W Sims Way,,Port Townsend,WA,98368,,360-385-5755,E,,Public,24 hours daily,,,,,,1,,,,,200-9,48.102881,-122.800407,2018-06-05,66420,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,CRWSH,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2,,,,,200-9,48.103061,-122.794143,2018-06-05,66421,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,OFCBLD,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,,,200-9,48.113018,-122.760544,2018-06-05,66422,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFCBLD,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Northwest Maritime Center,431 Water St,Last parking space on the right,Port Townsend,WA,98368,,360-379-2629,E,,Public,24 hours daily,,,,,,1,,,,,200-9,48.11612,-122.751489,2018-06-05,66423,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,SRTPRK,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,HAMPTON INN,11505 NE 2nd Pl,"NORTH FRONT
WEST BACK; -",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.611805,-122.18618,2019-01-30,66594,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $2.5 per hour for the first 4 hours, and $5 per additional hour, maximum payment of $50",,,,,,,,,,,,,,,,,,,
ELEC,GAR F-1 STA 1,9000 W Airport Dr,"SPOKANE AIR #1; Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6250925,-117.5395602,2019-01-30,66622,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,MAIN HOSPITAL,12001-12099 NE 130th Ln,SILVER #2; -,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7160663,-122.1796135,2019-01-30,66645,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.5 per hour, minimum payment of $1",,,,,,,,,,,,,,,,,,,
ELEC,WINSLOW WAY,232-240 Winslow Way E,WINSLOW #1; -,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6249212,-122.5193398,2019-01-30,66696,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,The Co-Op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1,,,,,200-9,48.079897,-123.098996,2018-11-08,67125,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Millennium Tower,719 Second Ave,,Seattle,WA,98104,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6034418,-122.3339101,2019-01-30,67310,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,"$0.00-$10.00/Hr Variable Parking Fee, $0.08/kWh Energy Fee",,,,,,,,,,,,,,,,,,,
ELEC,VISITOR GARAGE,1201 Pacific Ave,"PEDESTAL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate. 
WALL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.252087,-122.437535,2019-01-30,67692,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,BEST BUY 498,457 120th Ave NE,EV 1,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6138606,-122.1815973,2019-01-30,68122,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,"White River Property, LLC.","4111 ""A"" Street SE",Hours of use 5:00 am - 12 Midnight.,Auburn,WA,98002,,800-663-5633,E,,Public,MO: 05:00am-12:00am; TU: 05:00am-12:00am; WE: 05:00am-12:00am; TH: 05:00am-12:00am; FR: 05:00am-12:00am; SA: 05:00am-12:00am; SU: 05:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.2768641,-122.2134697,2019-01-30,68157,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,
ELEC,HOMEWOOD SUITES,1484 Hyla Ave NW,HOMEWOOD #1; -,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5470881,-122.0653357,2019-01-30,68187,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.5 per hour, $2 per session",,,,,,,,,,,,,,,,,,,
ELEC,WSU Wine Science,359 University Drive,,Richland,WA,99354,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,46.3343983,-119.269803,2019-01-30,68192,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,
ELEC,Nisqually Red Wind Casino,12819 Yelm Hwy SE,,Olympia,WA,98513,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,47.0002897,-122.6682861,2019-01-30,68232,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,
ELEC,Island Hospital Behind M.O.B. Building,1211 24th Street,,Anacortes,WA,98221,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,48.5006578,-122.6159562,2019-01-30,68237,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$1.70/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,1203 Parking Lot,1203 26th Street,,Anacortes,WA,98221,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,48.5012896,-122.6152529,2019-01-30,68238,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$1.70/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,Plaza East,11100 NE 8th Street,,Bellevue,WA,98004,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6176444,-122.191379,2019-01-30,68414,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1,,,,,GPS,47.61677937700346,-119.28762143914798,2018-06-05,68846,2019-01-11 21:57:41 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,RSTRNT,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,VM CHARGERS,1012 Terry Ave,"VIRGINIA MASON1; Emergency Department / Baroness Inn Lot
VIRGINIA MASON2; Emergency Department / Baroness Inn Lot
VIRGINIA MASON3; Emergency Department / Baroness Inn Lot",Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.609162,-122.326222,2019-01-30,68940,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,"Walgreens - Des Moines, WA #9423",23003 Pacific Highway South,,Des Moines,WA,98198,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.3951507,-122.2953153,2019-01-30,69058,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,"Walgreens - Seattle, WA #4157",859 NE Northgate Way,,Seattle,WA,98125,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.7084377,-122.3179225,2019-01-30,69063,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE,11000 NE 10th St,110TH & NE 10TH; corner of 110th Ave NE and NE 10th St. Kiddy-corner from the King County Library in Downtown Bellevue.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619226,-122.1934792,2019-01-30,69193,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$2 per hour, minimum payment of $2",,,,,,,,,,,,,,,,,,,
ELEC,CHARGEPOINT,343 Winslow Way E,T&C BAINBRIDGE; Southeast lot in back of the store.,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62419,-122.5175091,2019-01-30,69209,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.1 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,BMW OF BELLEVUE,1805-1999 136th Pl NE,DC FAST 01,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6274037,-122.1578742,2019-01-30,69700,2019-01-30 10:03:35 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953,588 Bell St,"218 219; -
EV216; Stall 216, Lower Level of Upper Ground",Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.61675,-122.343295,2019-01-30,69853,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.04 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,THE CENTURY,101 Taylor Ave N,"CENTURY #4; west side of building public parking
CENTURY #5; west side public parking entrance",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.619399,-122.346696,2019-01-30,70036,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.1 per hour,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC,18140 Campus Way NE,"SOUTH DUAL #1; North end of the South Garage, Floor #3- Double headed Charger- Charging is free but You must pay for parking space at the pay stations Located on Floor 2.
TRULY HOUSE #1; On the south side of Truly House",Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.761858,-122.19188,2019-01-30,70092,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC,11237-11299 NE 180th St,SOUTH DUAL #2; 3rd floor north end,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7578415,-122.1907194,2019-01-30,70095,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,COLLEGE HALL,508 E Sharp Ave,CROSBY HOUSE; South side of Crosby House in College Hall parking lot of off Sharp Ave.,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6690438,-117.4025938,2019-01-30,70235,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,,,,,,,,,,,
ELEC,BMGF,570 Mercer St,EV STATION 01; The station is located in a restricted parking garage. It is located on  level P1 unit 4 and 5.,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624097,-122.3463653,2019-01-30,70309,2019-01-30 10:03:35 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.08 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,TPU,3401-3499 S Washington St,"TPU EVSE #1; Open to the public, Union &amp; S 35th Street",Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228579,-122.4846889,2019-01-30,70927,2019-01-30 10:03:35 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2 per session, maximum session time is 5 hours",,,,,,,,,,,,,,,,,,,
ELEC,"Walgreens - Bainbridge Island, WA #15673",1315 Wintergreen Lane NE,,Bainbridge Island,WA,98110,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,47.6357914,-122.5148321,2019-01-30,71159,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,"Walgreens - Bremerton, WA #5912",3333 Wheaton Way,,Bremerton,WA,98310,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,47.5944743,-122.6294686,2019-01-30,71533,2019-01-30 10:00:26 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,
ELEC,Best Western Plus - Evergreen Inn and Suites,32124 25th Ave S,,Federal Way,WA,98003,,253-529-4000,T,2019-02-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,200-9,47.313655,-122.300511,2018-11-08,71773,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,HTL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,,Tacoma,WA,98421,,253-272-7737,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,200-9,47.238612,-122.426701,2018-11-08,71774,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,HTL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,George Washington Inn,939 Finn Hall Rd,,Port Angeles,WA,98362,,360-452-5207,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,200-8,48.112727,-123.255602,2018-11-08,71781,2019-01-17 00:33:46 UTC,P,,,,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,,,,,,,,,,,
